,avg_screens,budget,budget_currency,closing_date,critic_review_count,duration,gross_income,max_screens,metascore,name,num_weekends,opening_weekend_date,opening_weekend_income,opening_weekend_income_currency,rating,rating_count,release_day,release_month,release_year,user_review_count,year,avg_rating_per_demo.aged_18-29,avg_rating_per_demo.aged_30-44,avg_rating_per_demo.aged_45+,avg_rating_per_demo.aged_under_18,avg_rating_per_demo.females,avg_rating_per_demo.females_aged_18-29,avg_rating_per_demo.females_aged_30-44,avg_rating_per_demo.females_aged_45+,avg_rating_per_demo.females_under_18,avg_rating_per_demo.imdb_staff,avg_rating_per_demo.imdb_users,avg_rating_per_demo.males,avg_rating_per_demo.males_aged_18-29,avg_rating_per_demo.males_aged_30-44,avg_rating_per_demo.males_aged_45+,avg_rating_per_demo.males_under_18,avg_rating_per_demo.non-us_users,avg_rating_per_demo.top_1000_voters,avg_rating_per_demo.us_users,votes_per_demo.aged_18-29,votes_per_demo.aged_30-44,votes_per_demo.aged_45+,votes_per_demo.aged_under_18,votes_per_demo.females,votes_per_demo.females_aged_18-29,votes_per_demo.females_aged_30-44,votes_per_demo.females_aged_45+,votes_per_demo.females_under_18,votes_per_demo.imdb_staff,votes_per_demo.imdb_users,votes_per_demo.males,votes_per_demo.males_aged_18-29,votes_per_demo.males_aged_30-44,votes_per_demo.males_aged_45+,votes_per_demo.males_under_18,votes_per_demo.non-us_users,votes_per_demo.top_1000_voters,votes_per_demo.us_users,rating_freq.1,rating_freq.10,rating_freq.2,rating_freq.3,rating_freq.4,rating_freq.5,rating_freq.6,rating_freq.7,rating_freq.8,rating_freq.9,genres.action,genres.adventure,genres.animation,genres.biography,genres.comedy,genres.crime,genres.drama,genres.family,genres.fantasy,genres.history,genres.horror,genres.music,genres.mystery,genres.romance,genres.sci-fi,genres.sport,genres.thriller,genres.war,genres.western
143,1504.142857142857,50000000.0,$,2015-05-01,240.0,114.0,26442251.0,3171.0,59.0,Run All Night,7.0,2015-03-13,11012305.0,$,6.6,80900.0,13.0,March,2015.0,209.0,2015.0,6.6,6.5,6.6,7.2,6.5,6.6,6.4,6.7,7.5,7.0,6.6,6.6,6.6,6.5,6.6,7.2,6.5,6.2,6.5,26481.0,29427.0,7042.0,325.0,6760.0,2896.0,2556.0,760.0,34.0,4.0,80900.0,59945.0,23349.0,26510.0,6171.0,289.0,40626.0,384.0,8889.0,642.0,4322.0,438.0,884.0,2327.0,7686.0,21935.0,27189.0,11933.0,3544.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
144,862.7142857142857,35000000.0,$,2014-05-09,236.0,109.0,10499968.0,2486.0,41.0,Sabotage,7.0,2014-03-28,5272444.0,$,5.7,49186.0,28.0,March,2014.0,215.0,2014.0,5.8,5.7,5.7,5.8,5.6,5.7,5.5,5.7,6.0,3.8,5.7,5.7,5.8,5.7,5.7,5.7,5.6,5.5,5.8,13235.0,22486.0,4817.0,83.0,2565.0,780.0,1163.0,399.0,9.0,7.0,49186.0,39989.0,12340.0,21068.0,4335.0,73.0,26062.0,361.0,7353.0,1611.0,2176.0,1344.0,2379.0,4531.0,9472.0,13494.0,9320.0,3698.0,1161.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
145,1255.9411764705883,110000000.0,$,2015-10-09,364.0,114.0,155181732.0,3812.0,43.0,San Andreas,17.0,2015-05-29,54588173.0,$,6.1,157086.0,29.0,May,2015.0,514.0,2015.0,6.2,5.9,6.1,6.8,6.5,6.5,6.3,6.6,7.3,6.1,6.1,6.0,6.1,5.9,6.1,6.6,5.9,5.6,6.1,49631.0,51737.0,12847.0,1143.0,19238.0,8525.0,6631.0,1967.0,262.0,12.0,157086.0,104269.0,40645.0,44370.0,10672.0,870.0,67646.0,492.0,18817.0,3905.0,10313.0,3252.0,5581.0,10743.0,22446.0,39917.0,36817.0,17531.0,6581.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,20.2,30000000.0,$,2015-05-08,135.0,109.0,176305.0,59.0,36.0,Serena,5.0,2015-03-27,100090.0,$,5.4,19213.0,27.0,March,2015.0,77.0,2014.0,5.5,5.3,5.5,5.8,5.6,5.6,5.4,5.7,6.2,6.0,5.4,5.3,5.4,5.2,5.5,5.4,5.4,4.8,5.1,7087.0,5986.0,1855.0,80.0,6430.0,3454.0,2007.0,480.0,48.0,2.0,19213.0,9335.0,3544.0,3880.0,1344.0,32.0,9095.0,216.0,2309.0,858.0,1142.0,596.0,1065.0,2210.0,4228.0,4729.0,2749.0,1206.0,430.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
147,1237.6666666666667,95000000.0,$,2015-03-13,177.0,102.0,17176900.0,2875.0,30.0,Seventh Son,6.0,2015-02-06,7217640.0,$,5.5,58536.0,6.0,February,2015.0,159.0,2014.0,5.4,5.4,5.8,5.8,5.6,5.6,5.6,5.8,6.6,5.0,5.5,5.4,5.4,5.4,5.8,5.5,5.4,5.1,5.5,19932.0,21168.0,4732.0,260.0,9416.0,4659.0,3348.0,681.0,88.0,7.0,58536.0,39203.0,15054.0,17522.0,3956.0,170.0,28429.0,322.0,5784.0,2024.0,2681.0,1930.0,3572.0,6925.0,12864.0,14829.0,8879.0,3546.0,1286.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,2874.6666666666665,40000000.0,$,2014-09-19,202.0,94.0,38543473.0,3062.0,36.0,Sex Tape,3.0,2014-07-18,14608152.0,$,5.1,88184.0,18.0,July,2014.0,159.0,2014.0,5.2,5.0,5.0,5.7,5.3,5.4,5.1,5.1,6.5,5.0,5.1,5.1,5.2,5.0,5.0,5.4,5.1,4.7,5.0,36710.0,27192.0,4726.0,436.0,18470.0,11005.0,5136.0,778.0,165.0,9.0,88184.0,54839.0,25303.0,21689.0,3855.0,267.0,42675.0,329.0,9428.0,4697.0,2937.0,3936.0,6621.0,11543.0,20790.0,20621.0,11122.0,4335.0,1582.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,20.0,,,2015-08-28,160.0,93.0,88460.0,20.0,45.0,She's Funny That Way,1.0,2015-08-28,20814.0,$,6.1,18580.0,21.0,August,2015.0,45.0,2014.0,6.2,6.1,6.2,7.2,6.1,6.1,6.0,6.1,6.7,7.0,6.1,6.2,6.3,6.1,6.2,7.4,6.1,5.5,6.0,6326.0,6949.0,1873.0,46.0,4746.0,2430.0,1710.0,336.0,24.0,3.0,18580.0,10935.0,3803.0,5114.0,1499.0,20.0,10446.0,191.0,1617.0,366.0,808.0,325.0,553.0,1231.0,2739.0,5059.0,4628.0,2197.0,674.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,86.0,65000000.0,$,2014-10-03,343.0,102.0,13750556.0,86.0,46.0,Sin City: A Dame to Kill For,1.0,2014-08-22,6317683.0,$,6.5,118977.0,22.0,August,2014.0,243.0,2014.0,6.6,6.4,6.5,6.9,6.5,6.7,6.4,6.3,7.6,5.6,6.5,6.5,6.6,6.4,6.5,6.9,6.5,6.2,6.3,43714.0,45429.0,7306.0,264.0,10994.0,5823.0,3879.0,605.0,40.0,6.0,118977.0,89972.0,37445.0,40982.0,6588.0,222.0,64064.0,479.0,13661.0,1604.0,5845.0,1171.0,2358.0,5329.0,13258.0,28402.0,36294.0,18718.0,5998.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
151,821.7142857142857,40000000.0,$,2016-11-04,279.0,134.0,21480133.0,2443.0,58.0,Snowden,7.0,2016-09-16,8000058.0,$,7.3,64810.0,16.0,September,2016.0,146.0,2016.0,7.4,7.3,7.3,7.6,7.5,7.5,7.3,7.7,7.7,7.4,7.3,7.3,7.4,7.3,7.3,7.6,7.3,6.5,7.2,23543.0,20051.0,4227.0,314.0,7915.0,4052.0,2503.0,608.0,59.0,9.0,64810.0,43365.0,19235.0,17255.0,3547.0,250.0,31067.0,224.0,6207.0,637.0,6501.0,188.0,333.0,690.0,2293.0,7857.0,20147.0,19113.0,7051.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
152,1318.6,65000000.0,$,2015-10-02,367.0,119.0,110822419.0,3711.0,75.0,Spy,15.0,2015-06-05,29085719.0,$,7.1,183015.0,5.0,June,2015.0,416.0,2015.0,7.2,6.9,6.9,7.7,7.4,7.5,7.3,7.4,8.1,7.6,7.1,6.9,7.1,6.8,6.8,7.6,6.9,6.4,7.1,69523.0,53117.0,12524.0,1265.0,34360.0,18609.0,10097.0,2539.0,405.0,28.0,183015.0,110334.0,50123.0,42274.0,9782.0,845.0,80676.0,513.0,23394.0,3232.0,16352.0,1353.0,2258.0,4132.0,10716.0,28107.0,55469.0,43984.0,17412.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,887.7142857142857,100000.0,$,2015-09-11,164.0,81.0,22757819.0,2720.0,30.0,Stage Fright,7.0,2015-07-10,10015000.0,$,4.2,14983.0,10.0,July,2015.0,156.0,2015.0,4.5,4.0,3.9,4.9,4.4,4.6,4.1,3.8,6.0,4.0,4.2,4.1,4.4,4.0,3.9,4.7,4.1,3.6,4.1,5157.0,4673.0,1147.0,124.0,2783.0,1414.0,933.0,196.0,35.0,1.0,14983.0,8984.0,3702.0,3677.0,935.0,88.0,5441.0,194.0,3276.0,1788.0,740.0,1440.0,2014.0,2470.0,2510.0,1953.0,1186.0,626.0,256.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
154,1068.5,45000000.0,$,2014-09-26,66.0,112.0,14897580.0,2072.0,45.0,Step Up: All In,2.0,2014-08-08,6469857.0,$,6.0,26685.0,8.0,August,2014.0,50.0,2014.0,6.1,5.5,5.2,7.6,6.3,6.3,6.0,6.1,7.9,6.0,6.0,5.7,5.9,5.4,5.0,7.1,5.8,4.6,5.6,13459.0,5220.0,707.0,334.0,8361.0,5578.0,1607.0,195.0,214.0,2.0,26685.0,13038.0,7749.0,3540.0,499.0,119.0,11558.0,156.0,2043.0,1099.0,3690.0,564.0,998.0,1867.0,4029.0,5936.0,4684.0,2468.0,1350.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
155,824.2,48000000.0,$,2015-05-08,224.0,109.0,89253340.0,3594.0,26.0,Taken 3,15.0,2015-01-09,39201657.0,$,6.0,141170.0,9.0,January,2015.0,333.0,2014.0,6.1,5.9,6.1,6.5,6.4,6.4,6.2,6.4,7.4,4.4,6.0,6.0,6.1,5.9,6.0,6.3,5.9,5.5,5.9,51494.0,45794.0,9479.0,734.0,14694.0,7319.0,4719.0,1176.0,122.0,16.0,141170.0,100539.0,43697.0,40473.0,8152.0,606.0,67291.0,438.0,13160.0,2808.0,8651.0,2551.0,4780.0,8934.0,20643.0,40258.0,33434.0,14233.0,4878.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,2404.8333333333335,20000000.0,$,2014-10-10,147.0,97.0,84518155.0,3465.0,39.0,Tammy,6.0,2014-07-04,21577049.0,$,4.9,38292.0,2.0,July,2014.0,146.0,2014.0,4.9,4.8,4.8,5.1,5.5,5.5,5.5,5.5,6.1,4.4,4.9,4.6,4.6,4.5,4.6,4.7,4.7,4.3,4.9,12211.0,12587.0,3814.0,230.0,10451.0,4741.0,3522.0,1085.0,91.0,5.0,38292.0,20664.0,7330.0,8919.0,2655.0,135.0,13509.0,284.0,9087.0,3184.0,2264.0,2239.0,3371.0,5480.0,7816.0,6984.0,4014.0,2107.0,833.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,1639.4285714285713,68000000.0,$,2015-08-21,286.0,115.0,81257500.0,3448.0,48.0,Ted 2,7.0,2015-06-26,33507870.0,$,6.3,130632.0,26.0,June,2015.0,232.0,2015.0,6.4,6.1,6.1,7.2,6.0,6.1,5.9,6.0,7.3,5.9,6.3,6.3,6.5,6.2,6.2,7.1,6.2,5.7,6.3,54058.0,35848.0,5709.0,1110.0,13281.0,7735.0,3670.0,582.0,203.0,12.0,130632.0,89739.0,45760.0,31685.0,5052.0,895.0,58648.0,400.0,14474.0,2570.0,8358.0,1870.0,3265.0,6743.0,16055.0,33261.0,35367.0,17001.0,6142.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1520.0,155000000.0,$,2015-09-11,486.0,126.0,89732035.0,3783.0,38.0,Terminator Genisys,9.0,2015-07-03,28700000.0,$,6.5,200328.0,1.0,July,2015.0,885.0,2015.0,6.5,6.5,6.6,6.7,6.7,6.7,6.7,6.7,7.6,6.4,6.5,6.5,6.5,6.4,6.6,6.6,6.4,6.0,6.4,60521.0,75854.0,14736.0,1065.0,16284.0,6683.0,6612.0,1532.0,132.0,30.0,200328.0,144859.0,53234.0,68207.0,12946.0,915.0,94090.0,555.0,22804.0,4028.0,15783.0,2840.0,5157.0,9543.0,19839.0,40689.0,56409.0,33779.0,12261.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1091.888888888889,8000000.0,$,2014-03-28,166.0,94.0,26049082.0,2809.0,36.0,That Awkward Moment,9.0,2014-01-31,8742109.0,$,6.2,80486.0,31.0,January,2014.0,102.0,2014.0,6.3,5.8,5.7,6.9,6.2,6.3,6.0,5.8,7.2,5.5,6.2,6.1,6.3,5.8,5.6,6.6,6.1,5.0,6.0,41463.0,17722.0,2514.0,578.0,24066.0,16563.0,4839.0,601.0,343.0,6.0,80486.0,41883.0,24455.0,12661.0,1867.0,228.0,36332.0,280.0,10151.0,1668.0,4926.0,1342.0,2373.0,4789.0,10774.0,20761.0,20143.0,10003.0,3707.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,1629.7777777777778,25000000.0,$,2015-06-26,216.0,112.0,42478175.0,3070.0,51.0,The Age of Adaline,9.0,2015-04-24,13203458.0,$,7.2,107223.0,24.0,April,2015.0,218.0,2015.0,7.3,7.0,7.1,8.0,7.4,7.5,7.2,7.3,8.1,6.9,7.2,7.1,7.2,7.0,7.1,7.6,7.1,6.2,7.1,43044.0,28569.0,7386.0,701.0,37714.0,23013.0,9406.0,1863.0,484.0,10.0,107223.0,46764.0,19516.0,18699.0,5396.0,204.0,46978.0,313.0,11341.0,816.0,13456.0,520.0,943.0,1972.0,5587.0,14501.0,29438.0,27031.0,12959.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
162,1789.6666666666667,200000000.0,$,2014-08-15,511.0,142.0,202853933.0,4324.0,53.0,The Amazing Spider-Man 2,12.0,2014-05-02,91608337.0,$,6.7,335212.0,2.0,May,2014.0,1075.0,2014.0,6.9,6.5,6.4,7.0,7.1,7.3,6.8,6.7,8.0,6.0,6.7,6.7,6.8,6.5,6.4,6.8,6.6,5.9,6.6,142773.0,86879.0,14957.0,2877.0,39473.0,24035.0,9148.0,1795.0,620.0,15.0,335212.0,229166.0,117374.0,76468.0,12902.0,2236.0,138919.0,601.0,40831.0,7194.0,34185.0,4455.0,7114.0,13182.0,28652.0,59493.0,88872.0,63934.0,28131.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,15.0,,,2014-03-07,58.0,108.0,48817.0,15.0,28.0,The Bag Man,1.0,2014-02-28,29231.0,$,5.3,13823.0,,,,578.0,2014.0,5.3,5.1,5.5,5.1,5.2,5.3,5.0,5.6,5.5,,5.3,5.3,5.3,5.2,5.5,4.9,5.1,4.7,5.6,2863.0,6282.0,2560.0,13.0,1875.0,520.0,874.0,408.0,2.0,,13823.0,10215.0,2317.0,5341.0,2113.0,11.0,6389.0,175.0,3498.0,644.0,609.0,536.0,919.0,1555.0,2690.0,2770.0,1724.0,1445.0,931.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
164,2335.0,60000000.0,$,2015-01-23,221.0,96.0,50807639.0,3464.0,61.0,The Boxtrolls,3.0,2014-09-26,17275239.0,$,6.8,44314.0,26.0,September,2014.0,123.0,2014.0,6.9,6.8,6.8,6.8,7.0,7.0,6.9,7.0,7.0,7.6,6.8,6.8,6.8,6.7,6.8,6.7,6.8,6.3,6.8,15904.0,15595.0,3339.0,262.0,9655.0,5021.0,3138.0,623.0,103.0,5.0,44314.0,27283.0,10690.0,12245.0,2659.0,157.0,20552.0,295.0,6920.0,680.0,3069.0,343.0,642.0,1369.0,3402.0,8957.0,14100.0,8571.0,3181.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1375.3333333333333,4000000.0,$,2015-03-06,262.0,91.0,35385560.0,2615.0,30.0,The Boy Next Door,6.0,2015-01-23,14910105.0,$,4.6,29243.0,23.0,January,2015.0,136.0,2015.0,4.8,4.4,4.5,5.3,4.9,5.1,4.7,4.7,5.9,4.0,4.6,4.5,4.6,4.4,4.5,4.8,4.6,3.9,4.4,11122.0,8446.0,2198.0,176.0,8311.0,4598.0,2390.0,489.0,101.0,3.0,29243.0,15154.0,6433.0,5934.0,1668.0,73.0,11931.0,245.0,4375.0,2642.0,1804.0,1936.0,3030.0,4561.0,6070.0,4687.0,2733.0,1226.0,554.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
166,1009.0,3000000.0,$,2015-05-08,97.0,101.0,447524.0,1009.0,55.0,The D Train,1.0,2015-05-08,447524.0,$,5.0,8202.0,8.0,May,2015.0,50.0,2015.0,5.1,5.0,5.1,5.7,4.9,4.9,4.7,5.2,4.5,6.0,5.0,5.1,5.1,5.0,5.0,5.7,5.0,5.0,5.3,2289.0,3444.0,997.0,14.0,1074.0,401.0,463.0,149.0,4.0,1.0,8202.0,5889.0,1861.0,2938.0,823.0,10.0,4119.0,149.0,1453.0,704.0,302.0,417.0,616.0,1181.0,1946.0,1710.0,875.0,349.0,102.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,1819.75,110000000.0,$,2015-06-26,270.0,119.0,129995817.0,3875.0,42.0,The Divergent Series: Insurgent,12.0,2015-03-20,52263680.0,$,6.3,167079.0,20.0,March,2015.0,269.0,2015.0,6.4,6.0,6.2,7.1,6.8,6.8,6.5,6.7,7.7,6.1,6.3,6.1,6.2,5.9,6.1,6.5,6.1,5.5,6.2,64192.0,44821.0,9776.0,1838.0,38178.0,22645.0,9132.0,1817.0,1023.0,16.0,167079.0,91289.0,40867.0,35053.0,7787.0,799.0,70524.0,402.0,17372.0,4123.0,13999.0,2670.0,4503.0,9223.0,19915.0,39575.0,42176.0,21875.0,9020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
168,1171.4545454545455,8500000.0,$,2015-05-08,134.0,101.0,34017854.0,2622.0,56.0,The Duff,11.0,2015-02-20,10809149.0,$,6.5,56151.0,20.0,February,2015.0,122.0,2015.0,6.6,6.3,6.4,7.4,6.8,6.8,6.7,6.8,7.7,7.2,6.5,6.3,6.4,6.1,6.3,7.0,6.4,5.7,6.6,25700.0,12178.0,2487.0,867.0,20802.0,13723.0,4141.0,647.0,627.0,4.0,56151.0,22865.0,11664.0,7881.0,1793.0,231.0,23207.0,244.0,7910.0,951.0,5743.0,593.0,1049.0,2276.0,5908.0,12623.0,15268.0,8274.0,3466.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3236.0,55000000.0,$,2015-01-09,297.0,132.0,101530738.0,3236.0,57.0,The Equalizer,2.0,2014-09-26,34137828.0,$,7.2,243985.0,26.0,September,2014.0,449.0,2014.0,7.2,7.1,7.2,7.5,7.2,7.2,7.2,7.5,7.5,6.7,7.2,7.2,7.2,7.1,7.2,7.5,7.1,6.9,7.2,83466.0,82945.0,17644.0,750.0,21553.0,8966.0,7996.0,2337.0,121.0,16.0,243985.0,177122.0,73695.0,73855.0,14995.0,625.0,112756.0,518.0,25450.0,1711.0,23405.0,1117.0,1964.0,4176.0,11904.0,34115.0,73243.0,65773.0,26577.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
170,1398.0,90000000.0,$,2014-10-10,324.0,126.0,39292022.0,2564.0,35.0,The Expendables 3,2.0,2014-08-15,15879645.0,$,6.1,134273.0,15.0,August,2014.0,356.0,2014.0,6.2,6.0,6.2,6.7,6.4,6.5,6.2,6.7,7.6,6.3,6.1,6.1,6.2,6.0,6.1,6.7,6.0,5.8,6.1,50511.0,44332.0,8357.0,671.0,9830.0,4446.0,3481.0,957.0,70.0,9.0,134273.0,101213.0,45641.0,40309.0,7268.0,598.0,64392.0,480.0,13661.0,3189.0,10599.0,2194.0,4356.0,8509.0,19264.0,35032.0,31190.0,14483.0,5457.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,1819.4444444444443,12000000.0,$,2014-10-03,326.0,126.0,124868837.0,3340.0,69.0,The Fault in Our Stars,9.0,2014-06-06,48002523.0,$,7.8,264933.0,6.0,June,2014.0,555.0,2014.0,7.9,7.6,7.6,8.2,8.0,8.0,7.8,7.8,8.6,7.5,7.8,7.7,7.8,7.5,7.5,7.6,7.7,6.6,7.7,124839.0,51776.0,9514.0,3363.0,80551.0,52840.0,14591.0,2673.0,2269.0,16.0,264933.0,124682.0,70718.0,36428.0,6686.0,1061.0,106276.0,418.0,25458.0,4138.0,61320.0,1485.0,2063.0,3666.0,8242.0,20136.0,46952.0,67379.0,49552.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
172,1244.1176470588234,200000000.0,$,2016-04-01,308.0,93.0,123070338.0,3749.0,66.0,The Good Dinosaur,17.0,2015-11-27,39155217.0,$,6.8,74217.0,25.0,November,2015.0,364.0,2015.0,6.8,6.6,6.7,7.0,7.0,7.0,6.9,7.0,7.3,6.4,6.8,6.7,6.8,6.6,6.7,7.0,6.7,6.2,6.7,27822.0,22735.0,3655.0,573.0,12821.0,7249.0,3685.0,562.0,159.0,14.0,74217.0,45587.0,20259.0,18722.0,3029.0,409.0,32237.0,307.0,10044.0,1109.0,5616.0,696.0,1116.0,2471.0,6095.0,15515.0,22960.0,13660.0,4979.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,461.0,20000000.0,$,2015-01-02,97.0,110.0,2716989.0,461.0,65.0,The Good Lie,1.0,2014-10-03,841422.0,$,7.4,21197.0,,,,72.0,2014.0,7.6,7.3,7.4,7.7,7.7,7.7,7.6,7.7,8.5,8.0,7.4,7.3,7.5,7.3,7.3,7.4,7.4,6.0,7.4,6409.0,7586.0,2677.0,60.0,5857.0,2631.0,2129.0,678.0,19.0,3.0,21197.0,11758.0,3715.0,5344.0,1966.0,41.0,10110.0,176.0,2786.0,201.0,2466.0,58.0,111.0,192.0,571.0,2137.0,6176.0,6431.0,2854.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,1414.2,40000000.0,$,2015-04-24,225.0,115.0,10640645.0,2816.0,39.0,The Gunman,5.0,2015-03-20,5028702.0,$,5.8,30432.0,20.0,March,2015.0,115.0,2015.0,5.8,5.7,6.0,5.4,5.7,5.6,5.7,6.1,5.0,5.3,5.8,5.8,5.8,5.7,6.0,5.5,5.8,5.3,5.7,7259.0,12846.0,4240.0,57.0,2186.0,694.0,951.0,395.0,6.0,3.0,30432.0,23387.0,6496.0,11739.0,3783.0,51.0,15960.0,256.0,3953.0,911.0,1105.0,573.0,1166.0,2394.0,5889.0,9040.0,6336.0,2368.0,650.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
175,9.0,16000000.0,$,2015-02-20,209.0,122.0,2428883.0,14.0,68.0,The Homesman,3.0,2014-11-21,139311.0,$,6.6,23020.0,,,,139.0,2014.0,6.6,6.5,6.8,6.8,6.5,6.5,6.4,6.8,6.2,7.0,6.6,6.6,6.6,6.5,6.8,6.8,6.6,6.3,6.7,5174.0,9469.0,4471.0,21.0,3064.0,936.0,1266.0,694.0,4.0,2.0,23020.0,16681.0,4167.0,8078.0,3701.0,17.0,12416.0,291.0,3739.0,465.0,1016.0,295.0,474.0,963.0,2273.0,5232.0,7161.0,3953.0,1188.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
176,1553.3333333333333,22000000.0,$,2014-11-28,179.0,122.0,54235441.0,2023.0,55.0,The Hundred-Foot Journey,3.0,2014-08-08,10979290.0,$,7.3,57319.0,8.0,August,2014.0,192.0,2014.0,7.4,7.2,7.4,7.7,7.5,7.6,7.3,7.6,7.9,7.0,7.3,7.2,7.3,7.1,7.3,7.4,7.2,6.4,7.3,17117.0,19345.0,8099.0,167.0,16921.0,7567.0,5706.0,2281.0,92.0,8.0,57319.0,30399.0,9319.0,13353.0,5705.0,73.0,27383.0,273.0,7390.0,355.0,5959.0,220.0,384.0,772.0,2260.0,6765.0,16253.0,16851.0,7500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,78.0,44000000.0,$,2015-01-23,293.0,112.0,6105175.0,78.0,52.0,The Interview,1.0,2015-01-02,1085515.0,$,6.6,257648.0,,,,845.0,2014.0,6.8,6.3,5.9,7.4,6.4,6.5,6.2,5.6,7.5,6.0,6.6,6.6,6.8,6.3,6.0,7.4,6.4,5.8,6.6,111102.0,68697.0,12678.0,1667.0,26408.0,15279.0,7283.0,1548.0,256.0,25.0,257648.0,180031.0,94683.0,60513.0,10890.0,1400.0,104301.0,496.0,34910.0,12320.0,53570.0,4454.0,6515.0,10875.0,23019.0,43973.0,56654.0,33149.0,13119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,849.5833333333334,3300000.0,$,2015-06-05,155.0,83.0,25799043.0,2666.0,31.0,The Lazarus Effect,12.0,2015-02-27,10203437.0,$,5.2,30665.0,27.0,February,2015.0,135.0,2015.0,5.2,5.1,5.2,5.6,5.3,5.3,5.2,5.3,5.8,5.8,5.2,5.2,5.2,5.1,5.2,5.5,5.1,4.8,5.2,10552.0,11157.0,2456.0,162.0,5820.0,2968.0,1990.0,397.0,59.0,4.0,30665.0,19625.0,7446.0,9008.0,2008.0,98.0,13190.0,237.0,5680.0,1124.0,1145.0,1226.0,2420.0,4583.0,7340.0,6854.0,3890.0,1525.0,558.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
180,722.3333333333334,70000000.0,$,2014-03-07,157.0,99.0,18821279.0,2104.0,22.0,The Legend of Hercules,6.0,2014-01-10,8868318.0,$,4.2,46341.0,10.0,January,2014.0,210.0,2014.0,4.2,4.1,4.5,4.5,4.8,4.9,4.5,4.8,6.1,4.0,4.2,4.1,4.1,4.1,4.5,4.1,4.2,3.7,4.2,18030.0,15202.0,3419.0,175.0,6315.0,3265.0,1995.0,478.0,40.0,2.0,46341.0,32781.0,14611.0,12990.0,2886.0,135.0,21653.0,299.0,5154.0,6485.0,2859.0,4442.0,5949.0,7458.0,7750.0,5494.0,3278.0,1790.0,836.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
